Row ID;Order ID;Order Date;Order Priority;Order Quantity;Sales;Discount;Ship Mode;Profit;Unit Price;Shipping Cost;Customer Name;Province;Region;Customer Segment;Product Category;Product Sub-Category;Product Name;Product Container;Product Base Margin;Ship Date
4654;33152;21/11/2010;Critical;19;2569,6265;0;Regular Air;398,01;155,99;8,99;Caroline Jumper;Quebec;Quebec;Corporate;Technology;Telephones and Communication;R280;Small Box;0,55;23/11/2010
4662;33217;12/03/2009;High;20;1388,91;0,1;Regular Air;-229,87;73,98;4;Dennis Kane;Quebec;Quebec;Small Business;Technology;Computer Peripherals;Keytronic French Keyboard;Small Box;0,79;13/03/2009
4721;33606;01/03/2012;High;46;410,03;0,05;Regular Air;-138,39;8,75;8,54;Theresa Swint;Quebec;Quebec;Small Business;Furniture;Office Furnishings;Eldon© 400 Class? Desk Accessories, Black Carbon;Small Pack;0,43;03/03/2012
4728;33666;16/07/2012;Not Specified;17;3801,27;0,02;Regular Air;-861,30;209,37;69;Theresa Swint;Quebec;Quebec;Home Office;Furniture;Tables;Hon 2111 Invitation? Series Corner Table;Large Box;0,79;18/07/2012
4749;33764;10/02/2011;Critical;31;226,15;0,01;Regular Air;35,98;7,08;2,35;Tony Sayre;Quebec;Quebec;Small Business;Office Supplies;Pens & Art Supplies;SANFORD Major Accent? Highlighters;Wrap Bag;0,47;11/02/2011
4776;33921;30/03/2010;Low;35;1794,03;0,05;Delivery Truck;196,21;50,98;14,19;Daniel Lacy;Quebec;Quebec;Small Business;Furniture;Chairs & Chairmats;Global Deluxe Stacking Chair, Gray;Jumbo Drum;0,56;08/04/2010
4781;33956;19/01/2012;Low;13;109,58;0;Regular Air;31,32;7,59;4;Aaron Smayling;Quebec;Quebec;Small Business;Furniture;Office Furnishings;Master Giant Foot© Doorstop, Safety Yellow;Wrap Bag;0,42;21/01/2012
4790;34022;03/11/2012;Not Specified;6;43,9;0,06;Regular Air;12,74;6,64;4,95;Jason Klamczynski;Quebec;Quebec;Small Business;Furniture;Office Furnishings;G.E. Longer-Life Indoor Recessed Floodlight Bulbs;Small Pack;0,37;05/11/2012
4801;34148;21/08/2012;Critical;33;136,79;0,06;Regular Air;42,71;4,13;0,99;Theresa Swint;Quebec;Quebec;Small Business;Office Supplies;Labels;Avery 491;Small Box;0,39;22/08/2012
4808;34182;17/10/2012;Critical;31;336,34;0,05;Regular Air;-89,90;10,52;7,94;Karen Ferguson;Quebec;Quebec;Home Office;Furniture;Office Furnishings;Ultra Door Pull Handle;Small Pack;0,52;19/10/2012
4829;34337;14/05/2010;Medium;36;3610,85;0,04;Express Air;2235,37;99,23;8,99;Bill Eplett;Quebec;Quebec;Corporate;Furniture;Office Furnishings;"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box";Small Pack;0,35;15/05/2010
4866;34657;05/05/2010;Low;46;1396,75;0,04;Express Air;-75,70;30,98;19,51;Fred Chung;Quebec;Quebec;Corporate;Office Supplies;Envelopes;Staples Colored Interoffice Envelopes;Small Box;0,36;14/05/2010
4884;34727;13/03/2011;Low;20;159,71;0,1;Express Air;-114,41;8,04;8,94;Dorris Love;Quebec;Quebec;Corporate;Office Supplies;Binders and Binder Accessories;Fellowes Twister Kit, Gray/Clear, 3/pkg;Small Box;0,4;17/03/2011
4902;34881;07/02/2011;Medium;37;187,37;0,01;Regular Air;-85,01;4,98;4,95;Caroline Jumper;Quebec;Quebec;Corporate;Office Supplies;Binders and Binder Accessories;Cardinal Holdit Business Card Pockets;Small Box;0,37;09/02/2011
4903;34882;24/07/2009;Critical;43;84,61;0,03;Regular Air;-15,10;1,88;1,49;Carol Triggs;Quebec;Quebec;Home Office;Office Supplies;Binders and Binder Accessories;Staples© General Use 3-Ring Binders;Small Box;0,37;25/07/2009
4906;34916;09/08/2010;High;3;24,36;0,08;Express Air;10,04;4,82;5,72;Theresa Swint;Quebec;Quebec;Consumer;Furniture;Office Furnishings;Magna Visual Magnetic Picture Hangers;Small Pack;0,47;11/08/2010
4921;35041;15/04/2009;Not Specified;28;443,73;0,01;Regular Air;-200,86;15,16;15,09;Jasper Cacioppo;Quebec;Quebec;Home Office;Office Supplies;Binders and Binder Accessories;GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack;Small Box;0,39;15/04/2009
4965;35302;07/06/2010;Medium;6;188,44;0,09;Regular Air;17,57;30,98;5,76;Dennis Kane;Quebec;Quebec;Small Business;Office Supplies;Paper;"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case";Small Box;0,4;07/06/2010
5027;35841;08/05/2011;Medium;23;230,41;0,06;Regular Air;94,39;9,9;1,39;Mathew Reese;Quebec;Quebec;Small Business;Office Supplies;Envelopes;#6 3/4 Gummed Flap White Envelopes;Small Box;0,37;09/05/2011
5054;36034;16/10/2012;High;10;19,36;0;Regular Air;-1,02;1,76;0,7;Clay Ludtke;Quebec;Quebec;Consumer;Office Supplies;Pens & Art Supplies;Newell 326;Wrap Bag;0,56;18/10/2012
5056;36065;17/02/2010;High;31;538,3;0,03;Regular Air;-63,98;16,98;12,39;Dionis Lloyd;Quebec;Quebec;Small Business;Office Supplies;Envelopes;Brown Kraft Recycled Envelopes;Small Box;0,35;17/02/2010
5097;36355;02/12/2009;Medium;9;61,43;0,09;Express Air;-42,98;5,4;7,78;Anne Pryor;Quebec;Quebec;Home Office;Office Supplies;Binders and Binder Accessories;3M Organizer Strips;Small Box;0,37;02/12/2009
5104;36358;13/05/2009;Not Specified;28;865,35;0,06;Regular Air;-159,25;30,42;8,65;Dorris Love;Quebec;Quebec;Corporate;Technology;Computer Peripherals;Fellowes Internet Keyboard, Platinum;Small Box;0,74;15/05/2009
5161;36739;08/10/2009;Not Specified;16;68,04;0,07;Regular Air;-55,52;3,98;5,26;Pamela Stobb;Quebec;Quebec;Consumer;Office Supplies;Binders and Binder Accessories;Ibico Presentation Index for Binding Systems;Small Box;0,38;10/10/2009
5165;36743;08/09/2012;Critical;3;26,13;0,1;Regular Air;-10,61;7,59;4;Laurel Elliston;Quebec;Quebec;Home Office;Furniture;Office Furnishings;Master Giant Foot© Doorstop, Safety Yellow;Wrap Bag;0,42;09/09/2012
5186;36864;29/07/2012;Low;9;55,49;0,05;Regular Air;7,23;6,08;0,91;Toby Carlisle;Quebec;Quebec;Home Office;Office Supplies;Pens & Art Supplies;Zebra Zazzle Fluorescent Highlighters;Wrap Bag;0,51;31/07/2012
5224;37188;04/03/2012;Critical;24;132,02;0,04;Express Air;-123,28;4,98;8,33;Carol Triggs;Quebec;Quebec;Home Office;Office Supplies;Paper;Xerox 198;Small Box;0,38;05/03/2012
5257;37414;09/09/2011;Low;39;20596,58;0,09;Delivery Truck;-1331,55;550,98;64,59;Ben Wallace;Quebec;Quebec;Home Office;Furniture;Tables;"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables";Jumbo Box;0,66;11/09/2011
5287;37638;21/01/2009;Low;33;139,98;0,07;Regular Air;-140,54;4,13;6,89;Aaron Smayling;Quebec;Quebec;Small Business;Office Supplies;Labels;Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll;Small Box;0,39;23/01/2009
5300;37734;26/12/2009;Critical;15;1393,39;0,08;Regular Air;84,15;100,97;7,18;Mathew Reese;Quebec;Quebec;Small Business;Technology;Computer Peripherals;Gyration Ultra Cordless Optical Suite;Small Box;0,46;27/12/2009
5305;37763;08/02/2012;Not Specified;29;169,61;0,1;Regular Air;-211,06;5,94;9,92;Alan Haines;Quebec;Quebec;Consumer;Office Supplies;Binders and Binder Accessories;Storex Dura Pro? Binders;Small Box;0,38;09/02/2012
5324;37859;30/03/2009;Critical;2;29,03;0,01;Regular Air;-11,83;11,34;5,01;Tom Stivers;Quebec;Quebec;Small Business;Office Supplies;Paper;Xerox 188;Small Box;0,36;01/04/2009
5352;38048;24/01/2010;High;42;2252,262;0,1;Regular Air;478,11;65,99;5,63;Ted Butterfield;Quebec;Quebec;Corporate;Technology;Telephones and Communication;2190;Small Box;0,56;24/01/2010
5386;38305;30/04/2011;Critical;21;2561,6705;0,08;Regular Air;88,77;155,99;8,08;Michael Chen;Quebec;Quebec;Consumer;Technology;Telephones and Communication;300 Series Non-Flip;Small Box;0,6;02/05/2011
5398;38371;08/11/2009;Not Specified;24;2004,4;0,05;Express Air;544,30;83,1;6,13;Dennis Kane;Quebec;Quebec;Small Business;Technology;Computer Peripherals;Micro Innovations Micro Digital Wireless Keyboard and Mouse, Gray;Small Box;0,45;09/11/2009
5461;38789;14/11/2010;High;9;96,52;0,1;Regular Air;16,78;10,64;5,16;Mathew Reese;Quebec;Quebec;Small Business;Furniture;Office Furnishings;Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry;Small Box;0,57;15/11/2010
5511;39076;11/12/2009;Critical;41;222,65;0,02;Regular Air;-131,16;5,28;6,26;Tom Stivers;Quebec;Quebec;Corporate;Office Supplies;Paper;Xerox 1928;Small Box;0,4;12/12/2009
5533;39173;16/01/2009;Critical;36;76,48;0,09;Regular Air;3,23;2,18;0,78;Jason Klamczynski;Quebec;Quebec;Small Business;Office Supplies;Rubber Bands;Stockwell Push Pins;Wrap Bag;0,52;18/01/2009
5557;39335;25/05/2009;Not Specified;24;113,23;0,06;Regular Air;-45,64;4,77;2,39;Mitch Webber;Quebec;Quebec;Corporate;Technology;Computer Peripherals;"Imation Primaris 3.5"" 2HD Unformatted Diskettes, 10/Pack";Small Pack;0,72;26/05/2009
5605;39744;06/07/2009;Medium;6;63,61;0,01;Regular Air;7,59;10,06;2,06;Anne Pryor;Quebec;Quebec;Consumer;Office Supplies;Paper;Riverleaf Stik-Withit© Designer Note Cubes©;Wrap Bag;0,39;08/07/2009
5638;39878;05/03/2011;Not Specified;50;7663,74;0;Delivery Truck;-375,33;150,98;39,25;Sheri Gordon;Quebec;Quebec;Corporate;Furniture;Tables;"Iceberg OfficeWorks 42"" Round Tables";Jumbo Box;0,75;07/03/2011
5648;39972;25/09/2012;Not Specified;35;224,58;0,03;Regular Air;108,49;6,3;0,5;Sheri Gordon;Quebec;Quebec;Corporate;Office Supplies;Labels;Avery 48;Small Box;0,39;26/09/2012
5728;40643;05/04/2011;Critical;23;258,74;0,05;Regular Air;10,80;11,58;5,72;Ben Wallace;Quebec;Quebec;Home Office;Office Supplies;Envelopes;Peel & Seel© Recycled Catalog Envelopes, Brown;Small Box;0,35;07/04/2011
5757;40870;11/12/2011;Critical;43;12858,88;0,08;Regular Air;4833,27;300,97;7,18;Justin MacKendrick;Quebec;Quebec;Corporate;Technology;Computer Peripherals;Gyration Ultra Professional Cordless Optical Suite;Small Box;0,48;11/12/2011
5767;40934;13/11/2011;Not Specified;28;49,49;0,01;Regular Air;-1,23;1,76;0,7;Carol Triggs;Quebec;Quebec;Home Office;Office Supplies;Pens & Art Supplies;Newell 326;Wrap Bag;0,56;14/11/2011
5817;41254;10/01/2011;Critical;17;1782,68;0,08;Regular Air;280,64;107,53;5,81;Mitch Webber;Quebec;Quebec;Corporate;Furniture;Office Furnishings;"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""";Medium Box;0,65;12/01/2011
5844;41472;23/01/2010;Low;48;280,87;0,01;Express Air;-214,15;5,38;7,57;Helen Wasserman;Quebec;Quebec;Home Office;Office Supplies;Binders and Binder Accessories;"Acco PRESSTEX© Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""";Small Box;0,36;30/01/2010
5901;41830;17/02/2012;Low;42;5361,08;0;Delivery Truck;1841,92;120,97;26,3;Deirdre Greer;Quebec;Quebec;Home Office;Technology;Office Machines;Canon S750 Color Inkjet Printer;Jumbo Drum;0,38;24/02/2012
5939;42144;12/11/2009;Medium;10;670,03;0,01;Express Air;-326,47;64,65;35;Anne Pryor;Quebec;Quebec;Consumer;Office Supplies;Storage & Organization;Space Solutions Commercial Steel Shelving;Large Box;0,8;14/11/2009
5989;42439;19/06/2010;Not Specified;28;164,5;0,01;Regular Air;62,68;5,84;1;Pamela Stobb;Quebec;Quebec;Consumer;Office Supplies;Pens & Art Supplies;Quartet Omega© Colored Chalk, 12/Pack;Wrap Bag;0,38;20/06/2010
6037;42758;10/11/2012;Critical;12;1769,74;0,07;Regular Air;-333,69;152,48;4;Nora Price;Quebec;Quebec;Home Office;Technology;Computer Peripherals;Adesso Programmable 142-Key Keyboard;Small Box;0,79;12/11/2012
6064;42950;22/08/2010;High;38;1142,485;0,09;Regular Air;303,40;35,99;1,25;Theresa Swint;Quebec;Quebec;Small Business;Technology;Telephones and Communication;Accessory13;Small Pack;0,57;23/08/2010
6065;42951;16/09/2012;Critical;20;2104,991;0,09;Regular Air;165,45;125,99;8,8;Toby Carlisle;Quebec;Quebec;Home Office;Technology;Telephones and Communication;StarTAC 6500;Small Box;0,59;18/09/2012
6094;43172;03/07/2009;Low;19;28,34;0,09;Regular Air;1,68;1,48;0,7;Liz Willingham;Quebec;Quebec;Corporate;Office Supplies;Rubber Bands;Binder Clips by OIC;Wrap Bag;0,37;05/07/2009
6108;43270;01/09/2012;Critical;35;343,92;0,06;Regular Air;154,54;10,35;0,99;Sarah Brown;Quebec;Quebec;Consumer;Office Supplies;Labels;Avery 503;Small Box;0,37;03/09/2012
6109;43271;03/03/2010;Medium;2;7,75;0,03;Regular Air;-5,27;2,6;2,4;Brenda Bowman;Quebec;Quebec;Small Business;Office Supplies;Pens & Art Supplies;12 Colored Short Pencils;Wrap Bag;0,58;04/03/2010
6168;43745;01/11/2010;Low;43;2433,53;0,02;Regular Air;946,70;54,48;0,99;Laurel Elliston;Quebec;Quebec;Corporate;Office Supplies;Appliances;Belkin 5 Outlet SurgeMaster? Power Centers;Small Box;0,57;01/11/2010
6175;43779;21/08/2009;High;20;3878,49;0,09;Regular Air;1397,86;209,84;21,21;Lindsay Castell;Quebec;Quebec;Corporate;Furniture;Office Furnishings;Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base;Large Box;0,59;24/08/2009
6194;43877;15/03/2010;Low;36;580,04;0,09;Express Air;-31,86;16,91;6,25;Dorris Love;Quebec;Quebec;Corporate;Office Supplies;Storage & Organization;Tenex Personal Self-Stacking Standard File Box, Black/Gray;Small Box;0,58;15/03/2010
6198;43907;18/07/2012;Critical;42;1392,77;0;Delivery Truck;-1981,55;31,76;45,51;Anne Pryor;Quebec;Quebec;Corporate;Furniture;Tables;Hon iLevel? Computer Training Table;Jumbo Box;0,65;20/07/2012
6204;43940;21/02/2010;Critical;12;1940,21;0,09;Regular Air;-215,34;200,99;4,2;Anne Pryor;Quebec;Quebec;Consumer;Technology;Telephones and Communication;2160i;Small Box;0,59;22/02/2010
6218;44036;11/01/2012;High;40;250,13;0,01;Express Air;61,97;5,84;1,2;Alan Haines;Quebec;Quebec;Consumer;Office Supplies;Pens & Art Supplies;Newell 312;Wrap Bag;0,55;13/01/2012
6241;44225;03/04/2009;High;29;1958,32;0;Regular Air;632,29;62,18;10,84;Nora Price;Quebec;Quebec;Small Business;Furniture;Office Furnishings;Deflect-o Glass Clear Studded Chair Mats;Medium Box;0,63;05/04/2009
6265;44352;15/09/2009;Not Specified;25;81,76;0,06;Regular Air;8,53;3,29;1,35;Jeremy Farry;Quebec;Quebec;Small Business;Office Supplies;Rubber Bands;AccoÂ© Hot Clips? Clips to Go;Wrap Bag;0,4;17/09/2009
6286;44487;11/09/2009;Critical;4;28,15;0,09;Regular Air;-10,09;6,28;5,29;Helen Wasserman;Quebec;Quebec;Corporate;Furniture;Office Furnishings;EldonÂ© 200 Class? Desk Accessories, Burgundy;Small Box;0,43;12/09/2009
6325;44775;29/09/2009;Medium;29;209,3;0,07;Express Air;30,49;7,08;2,35;Dennis Kane;Quebec;Quebec;Small Business;Office Supplies;Pens & Art Supplies;SANFORD Major Accent? Highlighters;Wrap Bag;0,47;30/09/2009
6511;46337;27/04/2012;Low;34;61,45;0,06;Regular Air;0,62;1,76;0,7;Liz Willingham;Quebec;Quebec;Corporate;Office Supplies;Pens & Art Supplies;Newell 326;Wrap Bag;0,56;02/05/2012
6547;46562;12/02/2011;Not Specified;35;5407,9;0,01;Delivery Truck;-352,79;145,98;46,2;Anne Pryor;Quebec;Quebec;Home Office;Furniture;Tables;Bevis Rectangular Conference Tables;Jumbo Box;0,69;14/02/2011
6552;46597;31/12/2009;Not Specified;47;8216,593;0,01;Regular Air;2463,46;195,99;8,99;Michael Chen;Quebec;Quebec;Consumer;Technology;Telephones and Communication;T28 WORLD;Small Box;0,6;31/12/2009
6570;46725;20/09/2010;Not Specified;13;80;0,03;Regular Air;10,96;5,84;1,2;Anne Pryor;Quebec;Quebec;Consumer;Office Supplies;Pens & Art Supplies;Newell 312;Wrap Bag;0,55;22/09/2010
6575;46787;29/03/2012;Medium;28;174,1;0,1;Regular Air;-162,75;6,48;9,17;Caroline Jumper;Quebec;Quebec;Corporate;Office Supplies;Paper;Xerox 1996;Small Box;0,37;31/03/2012
6592;46916;03/10/2011;High;40;115,51;0;Regular Air;5,54;2,78;0,97;Nora Price;Quebec;Quebec;Home Office;Office Supplies;Pens & Art Supplies;Newell 339;Wrap Bag;0,59;05/10/2011
6643;47265;10/12/2011;Critical;31;187,13;0,02;Regular Air;-60,83;5,98;5,46;Ben Wallace;Quebec;Quebec;Home Office;Office Supplies;Paper;Xerox 1983;Small Box;0,36;11/12/2011
6813;48487;11/01/2010;Low;27;360,7;0;Regular Air;146,17;12,97;1,49;Carol Triggs;Quebec;Quebec;Home Office;Office Supplies;Binders and Binder Accessories;"Mead 1st Gear 2"" Zipper Binder, Asst. Colors";Small Box;0,35;13/01/2010
6850;48774;09/08/2012;High;31;7323,78;0,04;Delivery Truck;573,55;243,98;62,94;Dionis Lloyd;Quebec;Quebec;Small Business;Furniture;Chairs & Chairmats;Hon Deluxe Fabric Upholstered Stacking Chairs;Jumbo Drum;0,57;11/08/2012
6924;49381;13/12/2012;Not Specified;21;1537,5;0,04;Regular Air;-531,92;70,98;35;Stuart Van;Quebec;Quebec;Consumer;Office Supplies;Storage & Organization;Sensible Storage WireTech Storage Systems;Large Box;0,8;14/12/2012
6951;49666;06/08/2009;Low;46;259,25;0,1;Express Air;-64,03;5,68;3,6;Jasper Cacioppo;Quebec;Quebec;Home Office;Office Supplies;Scissors, Rulers and Trimmers;AcmeÂ© Preferred Stainless Steel Scissors;Small Pack;0,56;10/08/2009
6959;49762;15/06/2011;High;35;99,13;0,09;Regular Air;23,74;2,94;0,81;Fred Chung;Quebec;Quebec;Corporate;Office Supplies;Pens & Art Supplies;Prang Colored Pencils;Wrap Bag;0,4;17/06/2011
6976;49831;23/08/2010;Critical;18;274,32;0,01;Regular Air;-58,24;15,14;4,53;Brenda Bowman;Quebec;Quebec;Small Business;Office Supplies;Storage & Organization;EldonÂ© Gobal File Keepers;Small Box;0,81;25/08/2010
6982;49892;10/02/2011;Low;26;171,14;0,02;Regular Air;-1172,75;4,48;49;Bill Eplett;Quebec;Quebec;Corporate;Office Supplies;Appliances;Hoover Portapower? Portable Vacuum;Large Box;0,6;10/02/2011
7001;49988;20/12/2010;High;43;7731,09;0;Regular Air;-222,17;167,27;35;Helen Wasserman;Quebec;Quebec;Home Office;Office Supplies;Storage & Organization;Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers;Large Box;0,85;23/12/2010
7049;50308;18/10/2012;Low;19;86,48;0,1;Regular Air;33,58;4,91;0,5;Liz Willingham;Quebec;Quebec;Home Office;Office Supplies;Labels;Avery 508;Small Box;0,36;25/10/2012
7104;50692;17/09/2010;High;28;327,95;0;Regular Air;43,68;10,98;5,14;Shirley Schmidt;Quebec;Quebec;Corporate;Office Supplies;Binders and Binder Accessories;GBC Imprintable Covers;Small Box;0,36;19/09/2010
7107;50725;23/11/2010;Medium;1;129,88;0,1;Delivery Truck;-89,90;110,98;30;Muhammed Yedwab;Quebec;Quebec;Consumer;Furniture;Chairs & Chairmats;Office Star Flex Back Scooter Chair with White Frame;Jumbo Drum;0,71;24/11/2010
7146;50982;16/04/2012;High;23;86,53;0,05;Regular Air;35,62;3,75;0,5;Clay Ludtke;Quebec;Quebec;Consumer;Office Supplies;Labels;Avery 510;Small Box;0,37;17/04/2012
7149;51008;20/08/2011;High;20;269,66;0,02;Regular Air;-59,13;12,88;4,59;Michael Chen;Quebec;Quebec;Consumer;Office Supplies;Scissors, Rulers and Trimmers;Martin-Yale Premier Letter Opener;Wrap Bag;0,82;22/08/2011
7211;51463;17/12/2011;Low;4;28,34;0,01;Regular Air;-18,55;4,98;7,44;Liz Willingham;Quebec;Quebec;Corporate;Office Supplies;Paper;Xerox 1922;Small Box;0,36;26/12/2011
7279;51943;24/04/2009;High;11;113,19;0,04;Regular Air;-53,25;9,06;9,86;Dorris Love;Quebec;Quebec;Home Office;Office Supplies;Paper;Southworth 25% Cotton Linen-Finish Paper & Envelopes;Small Box;0,4;25/04/2009
7299;52039;02/08/2012;Critical;48;2006,38;0;Regular Air;840,46;40,98;1,99;Justin MacKendrick;Quebec;Quebec;Corporate;Technology;Computer Peripherals;Imation Printable White 80 Minute CD-R Spindle, 50/Pack;Small Pack;0,44;04/08/2012
7336;52290;21/05/2012;Low;7;1134,05;0,08;Regular Air;149,50;172,99;19,99;Dennis Kane;Quebec;Quebec;Small Business;Office Supplies;Binders and Binder Accessories;Ibico EB-19 Dual Function Manual Binding System;Small Box;0,39;25/05/2012
7362;52480;27/07/2010;Not Specified;47;1020,88;0,08;Regular Air;173,94;22,72;8,99;Anne Pryor;Quebec;Quebec;Home Office;Furniture;Office Furnishings;"Executive Impressions 14"" Two-Color Numerals Wall Clock";Small Pack;0,44;29/07/2010
7365;52486;04/01/2011;Not Specified;41;11883,2;0,1;Regular Air;4160,88;300,97;7,18;Dorris Love;Quebec;Quebec;Home Office;Technology;Computer Peripherals;Gyration Ultra Professional Cordless Optical Suite;Small Box;0,48;05/01/2011
7372;52519;29/04/2012;High;6;120,38;0,09;Regular Air;-29,77;20,48;6,32;Bill Eplett;Quebec;Quebec;Corporate;Office Supplies;Appliances;Kensington 6 Outlet Guardian Standard Surge Protector;Small Box;0,58;01/05/2012
7454;53188;05/11/2012;High;22;621,21;0,07;Regular Air;-42,35;29,74;6,64;Dorris Love;Quebec;Quebec;Home Office;Office Supplies;Storage & Organization;Acco PermaÂ© 2700 Stacking Storage Drawers;Small Box;0,7;06/11/2012
7461;53223;14/07/2012;Low;2;13,29;0,08;Regular Air;-10,33;4,24;5,41;Stewart Visinsky;Quebec;Quebec;Corporate;Office Supplies;Binders and Binder Accessories;Storex DuraTech Recycled Plastic Frosted Binders;Small Box;0,35;21/07/2012
7462;53248;29/10/2010;Critical;7;2423,06;0,06;Delivery Truck;-94,27;348,21;40,19;Brenda Bowman;Quebec;Quebec;Home Office;Furniture;Tables;Bretford CR4500 Series Slim Rectangular Table;Jumbo Box;0,62;30/10/2010
7481;53411;29/11/2011;Critical;25;667,64;0,08;Regular Air;-57,53;27,48;4;Brenda Bowman;Quebec;Quebec;Small Business;Technology;Computer Peripherals;Belkin MediaBoard 104- Keyboard;Small Box;0,75;30/11/2011
7517;53668;31/03/2010;Not Specified;9;98,24;0,04;Regular Air;-10,38;10,98;3,37;Dorris Love;Quebec;Quebec;Corporate;Office Supplies;Scissors, Rulers and Trimmers;FiskarsÂ© Softgrip Scissors;Small Pack;0,57;01/04/2010
7524;53730;29/12/2012;High;40;181,8;0,05;Regular Air;-144,74;4,54;5,83;Shirley Schmidt;Quebec;Quebec;Corporate;Office Supplies;Binders and Binder Accessories;"AveryÂ© Durable Plastic 1"" Binders";Small Box;0,36;30/12/2012
7550;54020;31/01/2012;Low;35;648,58;0,05;Regular Air;182,63;18,97;5,21;Jennifer Ferguson;Quebec;Quebec;Corporate;Office Supplies;Paper;Xerox 1887;Small Box;0,37;04/02/2012
7596;54368;01/11/2011;Not Specified;31;233,2;0,04;Regular Air;-48,07;7,64;5,83;Kimberly Carter;Quebec;Quebec;Small Business;Office Supplies;Paper;"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4";Wrap Bag;0,36;03/11/2011
7640;54721;18/10/2012;Not Specified;19;2002,4;0;Delivery Truck;151,09;100,98;26,22;Liz Willingham;Quebec;Quebec;Corporate;Furniture;Bookcases;Hon 4-Shelf Metal Bookcases;Jumbo Box;0,6;19/10/2012
